"","city","name","state","avgStars","ZipCode","Type","Median..","price"
"3492","Fitchburg","Pizza Pit","WI",2.71428571428571,53713,"European","41,359","1"
"3493","Madison","Falbo Bros Pizza","WI",3,53715,"European","16,488","1"
"3494","Madison","Fraboni's Italian Specialties & Delicatessen","WI",3.15789473684211,53715,"European","16,488","1"
"3495","Madison","Rocky Rococo","WI",3.28571428571429,53715,"European","16,488","2"
"3496","Madison","Wando's","WI",3.15217391304348,53715,"Other","16,488","1"
"3497","Madison","McDonald's","WI",3.33333333333333,53715,"American","16,488","1"
"3498","Madison","Greenbush Bar","WI",3.96610169491525,53715,"European","16,488","2"
"3499","Madison","Paisan's","WI",3.03370786516854,53703,"European","25,078","2"
"3500","Madison","Churchkey Bar and Grill","WI",3.5,53715,"Other","16,488","1"
"3501","Madison","Hong Kong Cafe","WI",3.35897435897436,53715,"Asian","16,488","2"
"3502","Madison","Caspian Cafe & Catering","WI",4,53715,"MiddleEastern","16,488","1"
"3503","Madison","Jade Garden","WI",2.76666666666667,53715,"Asian","16,488","1"
"3504","Madison","Cousins Subs","WI",4.25,53715,"Other","16,488","1"
"3505","Madison","Taj Indian Restaurant","WI",3.61224489795918,53715,"Asian","16,488","2"
"3506","Madison","Topper's Pizza","WI",3.31578947368421,53715,"European","16,488","2"
"3507","Madison","Famous Dave's","WI",3.04545454545455,53715,"Other","16,488","2"
"3508","Madison","Nam's Noodle","WI",3.25,53715,"Asian","16,488","2"
"3509","Madison","Biaggi's Ristorante Italiano","WI",3.33783783783784,53717,"European","75,889","2"
"3510","Madison","George's Chop House","WI",2.75,53717,"European","75,889","2"
"3511","Madison","Panera Bread","WI",3.5,53717,"Other","75,889","1"
"3512","Madison","Old Chicago","WI",2.96969696969697,53717,"European","75,889","2"
"3513","Madison","Noodles & Company","WI",2.77777777777778,53717,"Asian","75,889","1"
"3514","Madison","Outback Steakhouse","WI",2.92,53717,"Other","75,889","2"
"3515","Madison","Olive Garden Italian Restaurant","WI",3.1,53717,"European","75,889","2"
"3516","Madison","Hong Kong Cafe West","WI",4.33333333333333,53717,"Asian","75,889","2"
"3517","Madison","Subway","WI",3.33333333333333,53705,"American","61,309",NA
"3518","Madison","Rocky Rococo Pan Style Pizza","WI",2.5,53717,"European","75,889","2"
"3519","Madison","Atlanta Bread Company","WI",2.25,53717,"Other","75,889","2"
"3520","Madison","Asia Express","WI",3.4,53717,"Asian","75,889","1"
"3521","Madison","The Silly Yak Bakery & Bread Barn","WI",4.29411764705882,53717,"Other","75,889","2"
"3522","Madison","Uno Pizzeria & Grill","WI",2.95652173913043,53717,"European","75,889","2"
"3523","Madison","Pizza Hut","WI",3.125,53717,"European","75,889","1"
"3524","Madison","Chili's Grill & Bar","WI",2.46153846153846,53717,"Other","75,889","2"
"3525","Fitchburg","Picasso's","WI",3.51612903225806,53719,"European","65,796","2"
"3526","Madison","Wendy's","WI",3.75,53719,"American","65,796","1"
"3527","Madison","Subway","WI",1.8,53719,"American","65,796","1"
"3528","Fitchburg","Quivey's Grove","WI",3.63265306122449,53719,"Other","65,796","2"
"3529","Madison","Thai Basil","WI",3.97916666666667,53719,"Asian","65,796","2"
"3530","Fitchburg","Monkeyshines Bar & Grill","WI",2.90909090909091,53719,"American","65,796","1"
"3531","Madison","Arby's","WI",2.28571428571429,53719,"American","65,796","1"
"3532","Madison","Griff's Restaurant & Frozen Custard","WI",2.66666666666667,53719,"Other","65,796","2"
"3533","Fitchburg","Barriques Market","WI",4.07692307692308,53719,"Other","65,796","2"
"3534","Madison","La Bamba","WI",3.30952380952381,53719,"LAmerican","65,796","1"
"3535","Madison","Chang Jiang Chinese Restaurant","WI",3.33333333333333,53719,"Asian","65,796","1"
"3536","Madison","Taco Bell","WI",2,53719,"American","65,796","1"
"3537","Madison","Saigon Noodles","WI",3.95477386934673,53719,"Asian","65,796","1"
"3538","Madison","Chuck E. Cheese's","WI",1.875,53719,"European","65,796","1"
"3539","Madison","Basie's","WI",3.77777777777778,53719,"Other","65,796",NA
"3540","Madison","Maharaja Restaurant","WI",3.97727272727273,53719,"Asian","65,796","2"
"3541","Madison","Happy Wok","WI",3.30769230769231,53719,"Asian","65,796","1"
"3542","Madison","China One West","WI",2.5,53719,"Asian","65,796","1"
"3543","Madison","Burger King","WI",3.4,53719,"American","65,796","1"
"3544","Madison","Schwoegler Park Towne Lanes","WI",3.86666666666667,53719,"Other","65,796","1"
"3545","Madison","Delaney's Steaks and Seafood","WI",3.76315789473684,53719,"Other","65,796","3"
"3546","Madison","Ginza of Tokyo","WI",2.57777777777778,53719,"Asian","65,796","2"
"3547","Madison","Sarku Japan","WI",4,53719,"Asian","65,796","1"
"3548","Madison","Pedro's Mexican Restaurante","WI",2.35294117647059,53719,"LAmerican","65,796","2"
"3549","Madison","Glass Nickel Pizza Co","WI",3.31818181818182,53719,"European","65,796","2"
"3550","Madison","Quiznos","WI",2.75,53719,"American","65,796",NA
"3551","Madison","Chang Jiang Restaurant","WI",2.46666666666667,53719,"Other","65,796","1"
"3552","Urbana","Urbana Garden Family Restaurant","IL",3.44827586206897,61801,"Other","31,420","1"
"3553","Urbana","Courier Cafe","IL",3.83710407239819,61801,"Other","31,420","1"
"3554","Urbana","Sushi San","IL",1.66666666666667,61801,"Other","31,420","1"
"3555","Urbana","Perkins Restaurant & Bakery","IL",2.62857142857143,61801,"Other","31,420","1"
"3556","Urbana","Jimmy John's","IL",4.18181818181818,61801,"Other","31,420","1"
"3557","Urbana","Silvercreek","IL",3.55555555555556,61801,"Other","31,420","2"
"3558","Urbana","Niro's Gyros","IL",3.48387096774194,61801,"European","31,420","1"
"3559","Urbana","Intermezzo Café","IL",3.11111111111111,61801,"Other","31,420","1"
"3560","Urbana","Office the","IL",2.5,61801,"Other","31,420","1"
"3561","Urbana","Timpone's","IL",3.67857142857143,61801,"European","31,420","2"
"3562","Urbana","Garcia's Pizza In a Pan","IL",3.4,61801,"European","31,420","1"
"3563","Urbana","Lil Porgy's Bar-B-Que","IL",3.57971014492754,61801,"Other","31,420","1"
"3564","Urbana","The Red Herring Vegetarian Restaurant","IL",4.20454545454545,61801,"Other","31,420","1"
"3565","Urbana","Taco Bell","IL",2.6,61801,"American","31,420","1"
"3566","Urbana","Bunny's Tavern","IL",3.82142857142857,61801,"Other","31,420","1"
"3567","Urbana","Dairy Queen","IL",3.66666666666667,61801,"American","31,420","1"
"3568","Urbana","The Bread Company","IL",3.65882352941176,61801,"Other","31,420","2"
"3569","Urbana","Tang Dynasty","IL",2.94117647058824,61801,"Asian","31,420","2"
"3570","Urbana","Caffe Paradiso","IL",3.34246575342466,61801,"Other","31,420","1"
"3571","Urbana","Hot Wok Express","IL",3,61801,"Asian","31,420","1"
"3572","Urbana","Papa John's Pizza","IL",2.4,61801,"European","31,420","1"
"3573","Urbana","Crane Alley","IL",3.65137614678899,61801,"Other","31,420","2"
"3574","Urbana","Village Inn Pizza","IL",3,61802,"European","44,533","1"
"3575","Cave Creek","Samurai Sam's","AZ",3.86666666666667,85331,"Asian","95,488","1"
"3576","Phoenix","The Good Egg - Park Central","AZ",3.26206896551724,85012,"Other","56,276","2"
"3577","Phoenix","Coney Island Grill","AZ",3.6,85003,"American","28,267","1"
"3578","Phoenix","Seamus McCaffrey's","AZ",3.53809523809524,85003,"European","28,267","2"
"3579","Phoenix","Sing High Chop Suey House","AZ",2.8125,85003,"Asian","28,267","1"
"3580","Phoenix","Jack in The Box","AZ",1.4,85003,"American","28,267","1"
"3581","Phoenix","My Florist Cafe","AZ",3.04878048780488,85003,"Other","28,267","2"
"3582","Phoenix","Crazy Jim's","AZ",3,85003,"European","28,267","2"
"3583","Phoenix","Sticklers","AZ",3.88372093023256,85003,"Other","28,267","1"
"3584","Phoenix","Yasda Bento","AZ",3.52380952380952,85003,"Asian","28,267","1"
"3585","Phoenix","Court House Cafe","AZ",4,85003,"Other","28,267","1"
"3586","Phoenix","El Portal Restaurant","AZ",3.1,85003,"LAmerican","28,267","1"
"3587","Phoenix","Calabria Italian Kitchen","AZ",3.86486486486486,85006,"European","21,620","1"
"3588","Phoenix","Miracle Mile Deli","AZ",4.16666666666667,85003,"Other","28,267",NA
"3589","Phoenix","Park Central Deli","AZ",3.28,85012,"American","56,276","2"
"3590","Phoenix","Lo-Lo's Chicken & Waffles","AZ",3.9928716904277,85003,"American","28,267","2"
"3591","Phoenix","City Hall Grill","AZ",4,85003,"Other","28,267","1"
"3592","Phoenix","Burrito Bandito III","AZ",3,85003,"LAmerican","28,267","1"
"3593","Phoenix","Portland's Restaurant & Wine Bar","AZ",3.32051282051282,85003,"Other","28,267","2"
"3594","Phoenix","Bill Johnsons Big Apple","AZ",2.8,85003,"Other","28,267","2"
"3595","Glendale","Pullano's Pizza & Wings","AZ",4.0354609929078,85306,"European","55,879","2"
"3596","Phoenix","Denny's","AZ",3,85022,"Other","55,878","1"
"3597","Glendale","Jojo's Pizza & Family Restaurant","AZ",3.9,85310,"European","92,927","2"
"3598","Glendale","McDonald's","AZ",2.71428571428571,85310,"American","92,927","1"
"3599","Phoenix","Liyuen","AZ",4.5,85007,"Asian","33,192","1"
"3600","Phoenix","Mulligan's Restaurant","AZ",5,85007,"American","33,192","1"
"3601","Phoenix","Joy's Cafe","AZ",2.5,85007,"Other","33,192","1"
"3602","Phoenix","Garden Express","AZ",3,85007,"Asian","33,192","1"
"3603","Phoenix","Old Station Sub Shop","AZ",3.36666666666667,85007,"Other","33,192","1"
"3604","Phoenix","El Norteño","AZ",3.98701298701299,85007,"LAmerican","33,192","1"
"3605","Phoenix","Golden Moon Palace Restaurant","AZ",3.22222222222222,85007,"Asian","33,192","2"
"3606","Phoenix","Joni's Capitol Cafe","AZ",4.16666666666667,85007,"Other","33,192",NA
"3607","Phoenix","La Canasta Capitolio","AZ",3.25,85007,"LAmerican","33,192","1"
"3608","Phoenix","Oaxaca Restaurante Y Cantina","AZ",3,85007,"LAmerican","33,192","2"
"3609","Phoenix","Original Hamburger Works","AZ",3.68085106382979,85007,"American","33,192","1"
"3610","Phoenix","McGurkee's Italian Kitchen","AZ",4.31730769230769,85007,"European","33,192","1"
"3611","Phoenix","Asadero Toro","AZ",4.37037037037037,85007,"LAmerican","33,192","1"
"3612","Phoenix","Tacos Chava","AZ",4.75,85009,"LAmerican","26,901","1"
"3613","Glendale","Mixteca Mexican Food","AZ",3.53703703703704,85308,"LAmerican","75,335","1"
"3614","Phoenix","Taqueria El Fundador","AZ",3.84848484848485,85009,"LAmerican","26,901","1"
"3615","Phoenix","Denny's","AZ",2.17391304347826,85009,"Other","26,901","1"
"3616","Phoenix","Jack-In-the Box","AZ",2.2,85009,"American","26,901","1"
"3617","Phoenix","Whataburger","AZ",3.85714285714286,85009,"American","26,901","1"
"3618","Phoenix","Diner 50","AZ",4.1304347826087,85009,"Other","26,901","1"
"3619","Phoenix","Burger Shoppe","AZ",3.5625,85009,"American","26,901","1"
"3620","Phoenix","43rd Express","AZ",4.52820512820513,85009,"Asian","26,901","1"
"3621","Phoenix","Los DOS Amigos Restaurant","AZ",2.66666666666667,85009,"LAmerican","26,901","1"
"3622","Phoenix","McDonald's","AZ",2.5,85009,"American","26,901","1"
"3623","Phoenix","KFC","AZ",2,85009,"American","26,901","1"
"3624","Phoenix","Pete's Fish & Chips","AZ",3.11111111111111,85009,"Other","26,901","1"
"3625","Phoenix","Jimmy Jack's Drive-In","AZ",3.33333333333333,85009,"American","26,901","1"
"3626","Phoenix","Pizza Hut","AZ",1.83333333333333,85009,"European","26,901","2"
"3627","Phoenix","Rita's Mexican Food","AZ",4.08641975308642,85009,"LAmerican","26,901","2"
"3628","Phoenix","La Salcita","AZ",4.33333333333333,85009,"Other","26,901","1"
"3629","Phoenix","Sun Star Buffet","AZ",2.57142857142857,85009,"Other","26,901","1"
"3630","Phoenix","Mariscos Ensenada","AZ",5,85009,"LAmerican","26,901","2"
"3631","Phoenix","Kay's Kafe","AZ",4.39393939393939,85009,"Other","26,901","1"
"3632","Phoenix","What A Sub","AZ",3,85009,"Other","26,901","1"
"3633","Phoenix","Hong Kong Express Chinese Food","AZ",2.33333333333333,85009,"Asian","26,901",NA
"3634","Phoenix","KFC","AZ",1.71428571428571,85013,"American","45,862","1"
"3635","Phoenix","Burger Factory","AZ",3.63380281690141,85013,"American","45,862","2"
"3636","Phoenix","Persian Garden Cafe","AZ",3.69230769230769,85013,"MiddleEastern","45,862","2"
"3637","Phoenix","Diamond's Chinese Restaurant","AZ",3.27118644067797,85013,"Asian","45,862","1"
"3638","Phoenix","Eribertos Mexican Food","AZ",3.59090909090909,85013,"LAmerican","45,862","1"
"3639","Phoenix","Los Compadres Mexican Food","AZ",3.76666666666667,85013,"LAmerican","45,862","1"
"3640","Phoenix","First Watch","AZ",4,85013,"Other","45,862","1"
"3641","Phoenix","McDonald's","AZ",2.63636363636364,85013,"American","45,862","1"
"3642","Phoenix","La Paloma Mexican Food","AZ",3.05882352941176,85013,"LAmerican","45,862","1"
"3643","Phoenix","Taco Bell","AZ",1.77777777777778,85013,"American","45,862","1"
"3644","Phoenix","Kyoto Bowl","AZ",2.21052631578947,85013,"Asian","45,862","1"
"3645","Phoenix","Subway","AZ",3.25,85013,"American","45,862","1"
"3646","Phoenix","The Prime Chinese Restaurant","AZ",4.16129032258065,85013,"Asian","45,862","2"
"3647","Phoenix","Big Wong Restaurant","AZ",4.28571428571429,85013,"Other","45,862","2"
"3648","Phoenix","Mi Patio","AZ",3.86969696969697,85013,"LAmerican","45,862","1"
"3649","Phoenix","South China Buffet","AZ",2.28571428571429,85013,"Asian","45,862","1"
"3650","Phoenix","Pino's Pizza Al Centro","AZ",4.13793103448276,85013,"European","45,862","2"
"3651","Phoenix","Thai Rama","AZ",3.73125,85013,"Asian","45,862","2"
"3652","Phoenix","Bruno Mali's Cafe & Gift","AZ",4,85013,"Other","45,862","1"
"3653","Phoenix","The Fry Bread House","AZ",4.17297297297297,85013,"Other","45,862","2"
"3654","Phoenix","Sacks Art of Sandwicherie","AZ",3.89333333333333,85013,"Other","45,862","1"
"3655","Phoenix","Sonic Drive-In","AZ",4,85015,"American","35,960","1"
"3656","Phoenix","Maxim Restaurant","AZ",4.00714285714286,85015,"Asian","35,960","1"
"3657","Phoenix","Pepe's Taco Villa","AZ",4.14473684210526,85015,"LAmerican","35,960","1"
"3658","Phoenix","Brad's Fish & Chips","AZ",3.11764705882353,85015,"Other","35,960","1"
"3659","Phoenix","Da Vang","AZ",4.01408450704225,85015,"Asian","35,960","1"
"3660","Phoenix","Church's Chicken","AZ",3.28571428571429,85015,"Other","35,960","1"
"3661","Phoenix","Jb's","AZ",3.5,85015,"Other","35,960","1"
"3662","Phoenix","Samurai Sam's","AZ",2.8,85015,"Asian","35,960","1"
"3663","Phoenix","Kwan & Wok Chinese Restaurant","AZ",2.74074074074074,85015,"Asian","35,960","1"
"3664","Phoenix","KFC","AZ",1.65,85015,"American","35,960","1"
"3665","Phoenix","The Original Wineburger","AZ",3.68965517241379,85015,"American","35,960","1"
"3666","Phoenix","Jack-In-the Box Drive Thru","AZ",3,85015,"Other","35,960","1"
"3667","Phoenix","McDonald's","AZ",2.2,85015,"American","35,960","1"
"3668","Phoenix","Crazy Jim's","AZ",3.97744360902256,85015,"European","35,960","2"
"3669","Phoenix","Pizza Hut","AZ",1.4,85015,"European","35,960","1"
"3670","Phoenix","Mariscos Chihuahua","AZ",3.92857142857143,85015,"LAmerican","35,960","2"
"3671","Phoenix","Federico's Mexican Food","AZ",3.46153846153846,85015,"American","35,960","1"
"3672","Phoenix","La Piñata","AZ",4.08333333333333,85015,"LAmerican","35,960","2"
"3673","Phoenix","Yin's Chinese Resturant","AZ",4.33333333333333,85015,"Asian","35,960","1"
"3674","Phoenix","My Mother's Restaurant","AZ",3.7029702970297,85015,"European","35,960","1"
"3675","Phoenix","Taco Bell","AZ",2.22222222222222,85015,"American","35,960","1"
"3676","Phoenix","Whataburger","AZ",3.72727272727273,85015,"American","35,960","1"
"3677","Phoenix","Canton Wong #2","AZ",2,85015,"Asian","35,960","1"
"3678","Phoenix","Country Boys Restaurants","AZ",3.5,85015,"Other","35,960","1"
"3679","Phoenix","Pho Bang Restaurant","AZ",2.91666666666667,85015,"Asian","35,960","1"
"3680","Phoenix","Charley's Grilled Sub","AZ",3.625,85015,"Other","35,960","1"
"3681","Phoenix","Little Caesars Pizza","AZ",2.71428571428571,85015,"European","35,960","1"
"3682","Phoenix","Domino's Pizza","AZ",2,85017,"European","31,956","1"
"3683","Phoenix","McDonald's","AZ",1.4,85017,"American","31,956","1"
"3684","Phoenix","Subway","AZ",3,85017,"American","31,956","1"
"3685","Phoenix","Burger King","AZ",2.5,85017,"American","31,956","1"
"3686","Phoenix","Angie & Jimmie's Italian Pizza","AZ",4.17567567567568,85017,"European","31,956","1"
"3687","Phoenix","Jack in the Box","AZ",3.5,85017,"American","31,956","1"
"3688","Phoenix","Dairy Queen","AZ",2.76923076923077,85017,"American","31,956","2"
"3689","Phoenix","Bill Johnson's Big Apple Restaurants","AZ",3.16666666666667,85008,"Other","28,761","2"
"3690","Phoenix","Mariscos Ensenada","AZ",3.83333333333333,85017,"LAmerican","31,956","1"
"3691","Phoenix","Tonys Original Burger Factory","AZ",3.11111111111111,85017,"American","31,956","1"
"3692","Phoenix","Shanghai Express","AZ",3.76923076923077,85017,"Asian","31,956","1"
"3693","Phoenix","Mariscos Mi Lindo Mazatlan","AZ",2.42857142857143,85017,"LAmerican","31,956","2"
"3694","Phoenix","Lunch Time Cafe","AZ",4.73333333333333,85017,"Other","31,956","1"
"3695","Phoenix","Dong-A","AZ",3.57142857142857,85017,"Asian","31,956","1"
"3696","Phoenix","Arby's","AZ",4,85017,"Other","31,956","1"
"3697","Phoenix","Great Wall Cuisine","AZ",3.57142857142857,85017,"Asian","31,956","2"
"3698","Phoenix","Filiberto's Mexican Food","AZ",2.66666666666667,85017,"LAmerican","31,956",NA
"3699","Phoenix","Denny's","AZ",2.21739130434783,85017,"Other","31,956","1"
"3700","Phoenix","Sylvia's La Canasta","AZ",2.33333333333333,85019,"LAmerican","35,101",NA
"3701","Phoenix","La Huasteca Mexican Foods","AZ",3,85019,"LAmerican","35,101","1"
"3702","Phoenix","Pizza Mia","AZ",4,85019,"European","35,101","1"
"3703","Phoenix","Streets of New York","AZ",3.33333333333333,85019,"European","35,101","1"
"3704","Phoenix","Table Top Grill And Sushi","AZ",4.33333333333333,85019,"Asian","35,101","2"
"3705","Phoenix","Pizza Hut","AZ",2.375,85019,"European","35,101","2"
"3706","Phoenix","Domino's Pizza","AZ",2.75,85021,"European","44,596","2"
"3707","Phoenix","Einstein Bros Bagels","AZ",2.81818181818182,85021,"Other","44,596","1"
"3708","Phoenix","Pizza Hut","AZ",3.8,85021,"European","44,596","2"
"3709","Phoenix","El Pollo Loco","AZ",3,85021,"American","44,596","1"
"3710","Phoenix","Athen's Gyros & Pasta","AZ",3.70833333333333,85021,"European","44,596","1"
"3711","Phoenix","La Oaxaquena Mexican Restaurant","AZ",4.13333333333333,85021,"LAmerican","44,596","1"
"3712","Phoenix","Lone Star Steakhouse & Saloon","AZ",3,85021,"Other","44,596","2"
"3713","Phoenix","Silver Dragon Chinese Restaurant","AZ",4.5,85021,"Asian","44,596","2"
"3714","Phoenix","Underwraps Cafe","AZ",3.5,85021,"Other","44,596","1"
"3715","Phoenix","Panda Gourmet","AZ",4,85021,"Asian","44,596",NA
"3716","Phoenix","Sweet Tomatoes","AZ",3.52,85021,"Other","44,596","2"
"3717","Phoenix","Eye Opener Family Restaurant","AZ",3.37931034482759,85021,"Other","44,596","1"
"3718","Phoenix","Subway","AZ",3.5,85021,"American","44,596","1"
"3719","Phoenix","Gyro's House","AZ",3.74603174603175,85021,"European","44,596","1"
"3720","Phoenix","Los Compadres","AZ",2.7741935483871,85021,"LAmerican","44,596","1"
"3721","Phoenix","Burger King","AZ",1.66666666666667,85021,"American","44,596","1"
"3722","Phoenix","Tu DO Restaurant","AZ",2,85021,"Asian","44,596","1"
"3723","Phoenix","Fuddruckers","AZ",3.74358974358974,85021,"American","44,596","2"
"3724","Phoenix","Sonic Drive-In","AZ",2.85714285714286,85021,"American","44,596","1"
"3725","Phoenix","Fajitas A Sizzlin Celebration","AZ",3.7843137254902,85021,"LAmerican","44,596","2"
"3726","Phoenix","Big Burrito Mexican Food","AZ",5,85021,"LAmerican","44,596","1"
"3727","Phoenix","Outback Steakhouse","AZ",3.64516129032258,85021,"Other","44,596","2"
"3728","Phoenix","Sushi Q","AZ",3.54385964912281,85021,"Asian","44,596","2"
"3729","Phoenix","First Watch","AZ",4.15151515151515,85021,"Other","44,596","1"
"3730","Phoenix","Chen Wok Express","AZ",3.1875,85021,"Asian","44,596","1"
"3731","Phoenix","Let's DO Lunch","AZ",2.8,85021,"Other","44,596","1"
"3732","Phoenix","Blimpie","AZ",2.33333333333333,85021,"Other","44,596","1"
"3733","Phoenix","Boston Market","AZ",3.25,85021,"Other","44,596","2"
"3734","Phoenix","Las Glorias Grill","AZ",4.13392857142857,85021,"LAmerican","44,596","2"
"3735","Phoenix","SteakenBurger / Long Wongs Wings","AZ",3.52777777777778,85021,"American","44,596","1"
"3736","Phoenix","Denny's Restaurant","AZ",2.2,85021,"Other","44,596","1"
"3737","Phoenix","IHOP","AZ",2.14285714285714,85021,"Other","44,596","1"
"3738","Phoenix","Alfredo's Deli","AZ",3.8,85021,"Other","44,596","1"
"3739","Phoenix","El Gran Taco","AZ",4.125,85021,"LAmerican","44,596","1"
"3740","Phoenix","Samurai Sam's","AZ",3.21052631578947,85023,"Asian","51,116","1"
"3741","Phoenix","Wendy's","AZ",2.33333333333333,85023,"American","51,116","1"
"3742","Phoenix","Taco Bell","AZ",2.46153846153846,85023,"American","51,116","1"
"3743","Phoenix","Goodcents Subs & Pastas","AZ",3.96969696969697,85023,"American","51,116","1"
"3744","Phoenix","Mercado Y Carniceria Sepulved A","AZ",3.75,85023,"LAmerican","51,116","2"
"3745","Phoenix","Golden Panda","AZ",3.8,85023,"American","51,116","1"
"3746","Phoenix","Shenanigans Bar & Grill","AZ",3.33333333333333,85023,"Other","51,116","1"
"3747","Phoenix","Amelios Pizza & More","AZ",2.56666666666667,85023,"European","51,116","1"
"3748","Phoenix","Caramba Fresh Mexican Food","AZ",3.71830985915493,85023,"LAmerican","51,116","1"
"3749","Phoenix","Macayo's Mexican Kitchen","AZ",3.10810810810811,85023,"LAmerican","51,116","2"
"3750","Phoenix","Barro's Pizza","AZ",3.93650793650794,85023,"European","51,116","1"
"3751","Phoenix","McDonald's","AZ",1.7,85023,"American","51,116","1"
"3752","Phoenix","Jack-In-the Box Drive Thru","AZ",2.2,85023,"American","51,116","1"
"3753","Phoenix","Burger Mania","AZ",3.7,85023,"American","51,116","1"
"3754","Phoenix","Sonic Drive-In","AZ",2.71428571428571,85023,"American","51,116","1"
"3755","Phoenix","Ramiro's Mexican Food","AZ",4.33333333333333,85023,"LAmerican","51,116","1"
"3756","Phoenix","Waffle House","AZ",3.64583333333333,85023,"American","51,116","1"
"3757","Phoenix","China Garden Restaurant","AZ",3.32,85023,"Asian","51,116","1"
"3758","Phoenix","Manuel's Mexican Restaurant","AZ",3.79508196721311,85023,"LAmerican","51,116","2"
"3759","Anthem","Roberto's Authentic Mexican Food","AZ",3.92727272727273,85086,"LAmerican","87,537","1"
"3760","Phoenix","Sonic Drive-In","AZ",3.57142857142857,85027,"American","53,559","1"
"3761","Phoenix","Little Caesar's Pizza","AZ",2.63636363636364,85027,"European","53,559","1"
"3762","Phoenix","Waffle House Restaurant","AZ",3.41025641025641,85027,"Other","53,559","1"
"3763","Phoenix","Luna Pizza & Restaurant","AZ",4.30769230769231,85027,"European","53,559","1"
"3764","Phoenix","Sardella's Pizza & Wings","AZ",3.93846153846154,85027,"European","53,559","1"
"3765","Phoenix","Taco Bell","AZ",3.77777777777778,85027,"American","53,559","1"
"3766","Phoenix","The Other Q Bar and Grill","AZ",3.15,85027,"Other","53,559","2"
"3767","Phoenix","Charley's Grilled Subs","AZ",2.875,85027,"Other","53,559","2"
"3768","Phoenix","Rubio's Fresh Mexican Grill","AZ",3.375,85027,"LAmerican","53,559","2"
"3769","Phoenix","Pizza Hut","AZ",1.85714285714286,85027,"European","53,559","1"
"3770","Phoenix","Samurai Sam's","AZ",3.63157894736842,85027,"Asian","53,559","1"
"3771","Phoenix","Romano's Macaroni Grill","AZ",2.63013698630137,85027,"European","53,559","2"
"3772","Phoenix","McDonald's","AZ",2.57142857142857,85027,"American","53,559","1"
"3773","Phoenix","Oriental Express","AZ",2.74074074074074,85027,"Asian","53,559","1"
"3774","Phoenix","Rosati's Pizza","AZ",3.3,85027,"European","53,559","2"
"3775","Phoenix","McDonald's","AZ",2.54545454545455,85027,"American","53,559","1"
"3776","Phoenix","Full Belly Deli","AZ",3.66666666666667,85027,"Other","53,559","1"
"3777","Phoenix","Claim Jumper","AZ",3.09615384615385,85027,"Other","53,559","2"
"3778","Phoenix","Jack In the Box","AZ",2.9,85027,"American","53,559","1"
"3779","Phoenix","Burrito Bandito","AZ",3.17391304347826,85027,"LAmerican","53,559","1"
"3780","Phoenix","Cracker Barrel Old Country Store","AZ",3.48529411764706,85027,"Other","53,559","1"
"3781","Phoenix","Bamboo Grille","AZ",3.03030303030303,85027,"Asian","53,559","2"
"3782","Phoenix","Denny's","AZ",2.7,85027,"Other","53,559","1"
"3783","Phoenix","Rolibertos Mexican Food","AZ",4.26315789473684,85027,"LAmerican","53,559","1"
"3784","Phoenix","Wendy's","AZ",2,85027,"American","53,559","1"
"3785","Phoenix","Panda Express","AZ",2.4,85027,"Asian","53,559","1"
"3786","Phoenix","Wendy's","AZ",3.72727272727273,85027,"American","53,559","1"
"3787","Phoenix","Sonic Drive-In","AZ",3.55555555555556,85027,"American","53,559","1"
"3788","Phoenix","Jack-In-the Box Drive Thru","AZ",3,85027,"American","53,559","1"
"3789","Phoenix","Pink Lotus Express","AZ",3.1875,85027,"Asian","53,559","1"
"3790","Phoenix","The Flight Line Bar and Grill","AZ",3.5,85027,"Other","53,559","1"
"3791","Phoenix","Del Taco","AZ",2.625,85027,"LAmerican","53,559","1"
"3792","Phoenix","5 & Diner Deer Valley","AZ",3.9,85027,"Other","53,559","1"
"3793","Phoenix","Arby's","AZ",3.36363636363636,85027,"American","53,559","2"
"3794","Phoenix","Mister Wong","AZ",3.76470588235294,85029,"Asian","44,852","1"
"3795","Phoenix","Anzios Italian Restaurant","AZ",4.02083333333333,85029,"European","44,852","2"
"3796","Phoenix","Sardella's Pizza & Wings","AZ",3.975,85029,"European","44,852","1"
"3797","Phoenix","Quiznos","AZ",3,85029,"American","44,852","1"
"3798","Phoenix","Jack-In-the Box","AZ",3.25,85029,"American","44,852","1"
"3799","Phoenix","Rolando's Mexican Food","AZ",4.36842105263158,85029,"LAmerican","44,852","1"
"3800","Phoenix","Humberto's Mexican Food","AZ",4.25,85029,"LAmerican","44,852","1"
"3801","Phoenix","Country Boys Restaurant #110","AZ",2.9375,85029,"Other","44,852","1"
"3802","Phoenix","Burger King","AZ",1.625,85029,"American","44,852","1"
"3803","Phoenix","Stackers Restaurant","AZ",3.92857142857143,85029,"Other","44,852","1"
"3804","Phoenix","Garcia's Mexican Restaurants","AZ",2.88888888888889,85029,"LAmerican","44,852","2"
"3805","Phoenix","Ming's Pagoda","AZ",3.31428571428571,85029,"Asian","44,852","1"
"3806","Phoenix","Great Wall Buffet","AZ",2.5,85029,"Asian","44,852","1"
"3807","Phoenix","Church's Chicken","AZ",3.125,85029,"Other","44,852","1"
"3808","Phoenix","China Harvest Buffet","AZ",2.7,85029,"Asian","44,852","1"
"3809","Phoenix","McDonald's","AZ",2.66666666666667,85029,"American","44,852",NA
